direct_visual,annotation_index,cue,associations,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,score,num_associations
,752,furniture,"[""nook"", ""drawer""]",3W8CV64QJ3LBKH5X0900ZMWJE6H9HL,A16184N1RO5OJV,3A3KKYU7P33627LMUFL3GRGY9BSMWE,Submitted,2022-05-25 02:10:43+03:00,random_10_12_candidates_1055,"[""nook.jpg"", ""drawer.jpg""]","[""digits.jpg"", ""nook.jpg""]",0,67,furniture,learn,"[""canal"", ""digits"", ""haircut"", ""nook"", ""island"", ""assistant"", ""pen"", ""thief"", ""sleeve"", ""drawer"", ""roof"", ""field""]",0,2
,753,learn,"[""digits"", ""nook""]",3W8CV64QJ3LBKH5X0900ZMWJE6H9HL,A16184N1RO5OJV,3A3KKYU7P33627LMUFL3GRGY9BSMWE,Submitted,2022-05-25 02:10:43+03:00,random_10_12_candidates_1055,"[""nook.jpg"", ""drawer.jpg""]","[""digits.jpg"", ""nook.jpg""]",0,67,furniture,learn,"[""canal"", ""digits"", ""haircut"", ""nook"", ""island"", ""assistant"", ""pen"", ""thief"", ""sleeve"", ""drawer"", ""roof"", ""field""]",67,2
,754,homework,"[""digits"", ""nook""]",3QUO65DNQVAJWQFN2XQHFRGY4E1OUE,A1HKYY6XI2OHO1,3A3KKYU7P33627LMUFL3GRGY9BSMWE,Submitted,2022-05-25 08:20:38+03:00,random_10_12_candidates_1055,"[""digits.jpg"", ""nook.jpg""]","[""canal.jpg"", ""island.jpg""]",0,100,homework,cross,"[""canal"", ""digits"", ""haircut"", ""nook"", ""island"", ""assistant"", ""pen"", ""thief"", ""sleeve"", ""drawer"", ""roof"", ""field""]",0,2
,755,cross,"[""canal"", ""island""]",3QUO65DNQVAJWQFN2XQHFRGY4E1OUE,A1HKYY6XI2OHO1,3A3KKYU7P33627LMUFL3GRGY9BSMWE,Submitted,2022-05-25 08:20:38+03:00,random_10_12_candidates_1055,"[""digits.jpg"", ""nook.jpg""]","[""canal.jpg"", ""island.jpg""]",0,100,homework,cross,"[""canal"", ""digits"", ""haircut"", ""nook"", ""island"", ""assistant"", ""pen"", ""thief"", ""sleeve"", ""drawer"", ""roof"", ""field""]",100,2
,756,traversal,"[""mayflower"", ""gut""]",32ZKVD547G9FE2DVJ8PUMYQZK2ZB3Q,A1HKYY6XI2OHO1,3QX22DUVOO3TNILH45G7UPXK22QMV4,Submitted,2022-05-25 08:27:23+03:00,random_10_12_candidates_1937,"[""mayflower.jpg"", ""gut.jpg""]","[""copper.jpg"", ""forest.jpg""]",100,67,traversal,fell,"[""mayflower"", ""cart"", ""gut"", ""chili"", ""copper"", ""freezer"", ""dwarf"", ""cookbook"", ""forest"", ""fireman"", ""maze"", ""plow""]",100,2
,757,fell,"[""copper"", ""forest""]",32ZKVD547G9FE2DVJ8PUMYQZK2ZB3Q,A1HKYY6XI2OHO1,3QX22DUVOO3TNILH45G7UPXK22QMV4,Submitted,2022-05-25 08:27:23+03:00,random_10_12_candidates_1937,"[""mayflower.jpg"", ""gut.jpg""]","[""copper.jpg"", ""forest.jpg""]",100,67,traversal,fell,"[""mayflower"", ""cart"", ""gut"", ""chili"", ""copper"", ""freezer"", ""dwarf"", ""cookbook"", ""forest"", ""fireman"", ""maze"", ""plow""]",67,2
,758,drawn,"[""mayflower"", ""dwarf""]",33PPO7FECW1NJ2TYI7NNLUGO66AID8,A382S0KJMW3K9S,3QX22DUVOO3TNILH45G7UPXK22QMV4,Submitted,2022-05-25 14:42:04+03:00,random_10_12_candidates_1937,"[""mayflower.jpg"", ""dwarf.jpg""]","[""gut.jpg"", ""chili.jpg""]",67,67,drawn,diarrhea,"[""mayflower"", ""cart"", ""gut"", ""chili"", ""copper"", ""freezer"", ""dwarf"", ""cookbook"", ""forest"", ""fireman"", ""maze"", ""plow""]",67,2
,759,diarrhea,"[""gut"", ""chili""]",33PPO7FECW1NJ2TYI7NNLUGO66AID8,A382S0KJMW3K9S,3QX22DUVOO3TNILH45G7UPXK22QMV4,Submitted,2022-05-25 14:42:04+03:00,random_10_12_candidates_1937,"[""mayflower.jpg"", ""dwarf.jpg""]","[""gut.jpg"", ""chili.jpg""]",67,67,drawn,diarrhea,"[""mayflower"", ""cart"", ""gut"", ""chili"", ""copper"", ""freezer"", ""dwarf"", ""cookbook"", ""forest"", ""fireman"", ""maze"", ""plow""]",67,2
,760,digest,"[""gut"", ""chili""]",3ZDAD0O1T2ZRQMEQ3JN3T8LPX9WTX4,A16184N1RO5OJV,3QX22DUVOO3TNILH45G7UPXK22QMV4,Submitted,2022-05-26 01:36:03+03:00,random_10_12_candidates_1937,"[""gut.jpg"", ""chili.jpg""]","[""cart.jpg"", ""freezer.jpg""]",100,67,digest,grocery,"[""mayflower"", ""cart"", ""gut"", ""chili"", ""copper"", ""freezer"", ""dwarf"", ""cookbook"", ""forest"", ""fireman"", ""maze"", ""plow""]",100,2
,761,grocery,"[""cart"", ""freezer""]",3ZDAD0O1T2ZRQMEQ3JN3T8LPX9WTX4,A16184N1RO5OJV,3QX22DUVOO3TNILH45G7UPXK22QMV4,Submitted,2022-05-26 01:36:03+03:00,random_10_12_candidates_1937,"[""gut.jpg"", ""chili.jpg""]","[""cart.jpg"", ""freezer.jpg""]",100,67,digest,grocery,"[""mayflower"", ""cart"", ""gut"", ""chili"", ""copper"", ""freezer"", ""dwarf"", ""cookbook"", ""forest"", ""fireman"", ""maze"", ""plow""]",67,2
,762,serve,"[""stewardess"", ""dinner""]",3CFJTT4SXUC72TSORUK1L26SJTX7IP,A2QX3YJXAAHHVV,3PKJ68EHDNIY49KCWJMBZWEUQTKHJ5,Submitted,2022-05-25 00:25:01+03:00,random_10_12_candidates_289,"[""stewardess.jpg"", ""dinner.jpg""]","[""stewardess.jpg"", ""slave.jpg""]",67,100,serve,wrapped,"[""stewardess"", ""tan"", ""clockwise"", ""amber"", ""anvil"", ""garden"", ""slave"", ""calculator"", ""dinner"", ""continent""]",67,2
,763,wrapped,"[""stewardess"", ""slave""]",3CFJTT4SXUC72TSORUK1L26SJTX7IP,A2QX3YJXAAHHVV,3PKJ68EHDNIY49KCWJMBZWEUQTKHJ5,Submitted,2022-05-25 00:25:01+03:00,random_10_12_candidates_289,"[""stewardess.jpg"", ""dinner.jpg""]","[""stewardess.jpg"", ""slave.jpg""]",67,100,serve,wrapped,"[""stewardess"", ""tan"", ""clockwise"", ""amber"", ""anvil"", ""garden"", ""slave"", ""calculator"", ""dinner"", ""continent""]",100,2
,764,pi,"[""clockwise"", ""calculator""]",3WEV0KO0ONECDGWUNJH1PWMBF3ESDA,A1HKYY6XI2OHO1,3PKJ68EHDNIY49KCWJMBZWEUQTKHJ5,Submitted,2022-05-25 09:15:22+03:00,random_10_12_candidates_289,"[""clockwise.jpg"", ""calculator.jpg""]","[""stewardess.jpg"", ""anvil.jpg""]",0,67,pi,job,"[""stewardess"", ""tan"", ""clockwise"", ""amber"", ""anvil"", ""garden"", ""slave"", ""calculator"", ""dinner"", ""continent""]",0,2
,765,job,"[""stewardess"", ""anvil""]",3WEV0KO0ONECDGWUNJH1PWMBF3ESDA,A1HKYY6XI2OHO1,3PKJ68EHDNIY49KCWJMBZWEUQTKHJ5,Submitted,2022-05-25 09:15:22+03:00,random_10_12_candidates_289,"[""clockwise.jpg"", ""calculator.jpg""]","[""stewardess.jpg"", ""anvil.jpg""]",0,67,pi,job,"[""stewardess"", ""tan"", ""clockwise"", ""amber"", ""anvil"", ""garden"", ""slave"", ""calculator"", ""dinner"", ""continent""]",67,2
,766,fasten,"[""stewardess"", ""slave""]",3DHE4R9OCXXMK1PNVU334ZC4U4X2GZ,AZLZA0Q87TJZO,3PKJ68EHDNIY49KCWJMBZWEUQTKHJ5,Submitted,2022-05-25 20:55:22+03:00,random_10_12_candidates_289,"[""stewardess.jpg"", ""slave.jpg""]","[""garden.jpg"", ""dinner.jpg""]",67,100,fasten,fresh,"[""stewardess"", ""tan"", ""clockwise"", ""amber"", ""anvil"", ""garden"", ""slave"", ""calculator"", ""dinner"", ""continent""]",67,2
,767,fresh,"[""garden"", ""dinner""]",3DHE4R9OCXXMK1PNVU334ZC4U4X2GZ,AZLZA0Q87TJZO,3PKJ68EHDNIY49KCWJMBZWEUQTKHJ5,Submitted,2022-05-25 20:55:22+03:00,random_10_12_candidates_289,"[""stewardess.jpg"", ""slave.jpg""]","[""garden.jpg"", ""dinner.jpg""]",67,100,fasten,fresh,"[""stewardess"", ""tan"", ""clockwise"", ""amber"", ""anvil"", ""garden"", ""slave"", ""calculator"", ""dinner"", ""continent""]",100,2
,768,hump,"[""sperm"", ""dog""]",3J2UYBXQQMYDRYX34UQ39K602OG60E,A1HKYY6XI2OHO1,3W31J70BASI2YLFESC8MPKHRSQFKCY,Submitted,2022-05-25 04:36:44+03:00,random_10_12_candidates_1036,"[""sperm.jpg"", ""dog.jpg""]","[""fried.jpg"", ""sperm.jpg""]",67,100,hump,squirt,"[""fried"", ""ruler"", ""mayflower"", ""mercury"", ""sperm"", ""turban"", ""dagger"", ""dog"", ""home"", ""stove""]",67,2
,769,squirt,"[""fried"", ""sperm""]",3J2UYBXQQMYDRYX34UQ39K602OG60E,A1HKYY6XI2OHO1,3W31J70BASI2YLFESC8MPKHRSQFKCY,Submitted,2022-05-25 04:36:44+03:00,random_10_12_candidates_1036,"[""sperm.jpg"", ""dog.jpg""]","[""fried.jpg"", ""sperm.jpg""]",67,100,hump,squirt,"[""fried"", ""ruler"", ""mayflower"", ""mercury"", ""sperm"", ""turban"", ""dagger"", ""dog"", ""home"", ""stove""]",100,2
,770,penetrate,"[""sperm"", ""dagger""]",35L9RVQFCP4949T0YKVRVIJXSVRHUT,AZLZA0Q87TJZO,3W31J70BASI2YLFESC8MPKHRSQFKCY,Submitted,2022-05-25 20:44:05+03:00,random_10_12_candidates_1036,"[""sperm.jpg"", ""dagger.jpg""]","[""ruler.jpg"", ""dagger.jpg""]",67,0,penetrate,stiff,"[""fried"", ""ruler"", ""mayflower"", ""mercury"", ""sperm"", ""turban"", ""dagger"", ""dog"", ""home"", ""stove""]",67,2
,771,stiff,"[""ruler"", ""dagger""]",35L9RVQFCP4949T0YKVRVIJXSVRHUT,AZLZA0Q87TJZO,3W31J70BASI2YLFESC8MPKHRSQFKCY,Submitted,2022-05-25 20:44:05+03:00,random_10_12_candidates_1036,"[""sperm.jpg"", ""dagger.jpg""]","[""ruler.jpg"", ""dagger.jpg""]",67,0,penetrate,stiff,"[""fried"", ""ruler"", ""mayflower"", ""mercury"", ""sperm"", ""turban"", ""dagger"", ""dog"", ""home"", ""stove""]",0,2
,772,kitchen,"[""fried"", ""home"", ""stove""]",3WETL7AQWUUDPMWMIYYHJCQ7AD153L,A3RTW9UWYKSNWX,3W31J70BASI2YLFESC8MPKHRSQFKCY,Submitted,2022-05-26 11:21:50+03:00,random_10_12_candidates_1036,"[""fried.jpg"", ""home.jpg"", ""stove.jpg""]","[""sperm.jpg"", ""dog.jpg""]",80,67,kitchen,growing,"[""fried"", ""ruler"", ""mayflower"", ""mercury"", ""sperm"", ""turban"", ""dagger"", ""dog"", ""home"", ""stove""]",80,3
,773,growing,"[""sperm"", ""dog""]",3WETL7AQWUUDPMWMIYYHJCQ7AD153L,A3RTW9UWYKSNWX,3W31J70BASI2YLFESC8MPKHRSQFKCY,Submitted,2022-05-26 11:21:50+03:00,random_10_12_candidates_1036,"[""fried.jpg"", ""home.jpg"", ""stove.jpg""]","[""sperm.jpg"", ""dog.jpg""]",80,67,kitchen,growing,"[""fried"", ""ruler"", ""mayflower"", ""mercury"", ""sperm"", ""turban"", ""dagger"", ""dog"", ""home"", ""stove""]",67,2
,774,drug,"[""urine"", ""sty"", ""cigarette""]",3MMN5BL1W0QBXTHSAXF30E1TV0H3MI,A2QX3YJXAAHHVV,3UL5XDRDNC5X4Z4Y4DOBL92Q59Z85V,Submitted,2022-05-25 04:54:49+03:00,random_10_12_candidates_1508,"[""urine.jpg"", ""sty.jpg"", ""cigarette.jpg""]","[""hood.jpg"", ""armada.jpg"", ""sleeve.jpg""]",50,50,drug,sporty,"[""urine"", ""lunch"", ""hood"", ""armada"", ""sty"", ""cigarette"", ""android"", ""rake"", ""floor"", ""talk"", ""frozen"", ""sleeve""]",50,3
,775,sporty,"[""hood"", ""armada"", ""sleeve""]",3MMN5BL1W0QBXTHSAXF30E1TV0H3MI,A2QX3YJXAAHHVV,3UL5XDRDNC5X4Z4Y4DOBL92Q59Z85V,Submitted,2022-05-25 04:54:49+03:00,random_10_12_candidates_1508,"[""urine.jpg"", ""sty.jpg"", ""cigarette.jpg""]","[""hood.jpg"", ""armada.jpg"", ""sleeve.jpg""]",50,50,drug,sporty,"[""urine"", ""lunch"", ""hood"", ""armada"", ""sty"", ""cigarette"", ""android"", ""rake"", ""floor"", ""talk"", ""frozen"", ""sleeve""]",50,3
,776,bleach,"[""urine"", ""frozen""]",3FQ5JJ512MANB9AZ74M2UF7VBCENKE,A1HKYY6XI2OHO1,3UL5XDRDNC5X4Z4Y4DOBL92Q59Z85V,Submitted,2022-05-25 05:23:28+03:00,random_10_12_candidates_1508,"[""urine.jpg"", ""frozen.jpg""]","[""armada.jpg"", ""frozen.jpg""]",67,67,bleach,shiver,"[""urine"", ""lunch"", ""hood"", ""armada"", ""sty"", ""cigarette"", ""android"", ""rake"", ""floor"", ""talk"", ""frozen"", ""sleeve""]",67,2
,777,shiver,"[""armada"", ""frozen""]",3FQ5JJ512MANB9AZ74M2UF7VBCENKE,A1HKYY6XI2OHO1,3UL5XDRDNC5X4Z4Y4DOBL92Q59Z85V,Submitted,2022-05-25 05:23:28+03:00,random_10_12_candidates_1508,"[""urine.jpg"", ""frozen.jpg""]","[""armada.jpg"", ""frozen.jpg""]",67,67,bleach,shiver,"[""urine"", ""lunch"", ""hood"", ""armada"", ""sty"", ""cigarette"", ""android"", ""rake"", ""floor"", ""talk"", ""frozen"", ""sleeve""]",67,2
,778,cold,"[""armada"", ""frozen""]",3KRVW3HTZO7FHA270CG48M95OMGMS6,A3RTW9UWYKSNWX,3UL5XDRDNC5X4Z4Y4DOBL92Q59Z85V,Submitted,2022-05-26 05:45:46+03:00,random_10_12_candidates_1508,"[""armada.jpg"", ""frozen.jpg""]","[""urine.jpg"", ""cigarette.jpg""]",67,100,cold,test,"[""urine"", ""lunch"", ""hood"", ""armada"", ""sty"", ""cigarette"", ""android"", ""rake"", ""floor"", ""talk"", ""frozen"", ""sleeve""]",67,2
,779,test,"[""urine"", ""cigarette""]",3KRVW3HTZO7FHA270CG48M95OMGMS6,A3RTW9UWYKSNWX,3UL5XDRDNC5X4Z4Y4DOBL92Q59Z85V,Submitted,2022-05-26 05:45:46+03:00,random_10_12_candidates_1508,"[""armada.jpg"", ""frozen.jpg""]","[""urine.jpg"", ""cigarette.jpg""]",67,100,cold,test,"[""urine"", ""lunch"", ""hood"", ""armada"", ""sty"", ""cigarette"", ""android"", ""rake"", ""floor"", ""talk"", ""frozen"", ""sleeve""]",100,2
,780,miner,"[""dirty"", ""amber"", ""marble""]",3F0BG9B9MQ9TST7TVC647Q0G9CTY7K,A2QX3YJXAAHHVV,367O8HRHKGUXR0F746B6X8WDH7BS4A,Submitted,2022-05-25 00:16:28+03:00,random_10_12_candidates_1357,"[""dirty.jpg"", ""amber.jpg"", ""marble.jpg""]","[""dictionary.jpg"", ""downstairs.jpg"", ""crown.jpg""]",0,80,miner,England,"[""medal"", ""dirty"", ""dictionary"", ""ship"", ""downstairs"", ""crown"", ""amber"", ""marble"", ""zipper"", ""fried""]",0,3
,781,England,"[""dictionary"", ""downstairs"", ""crown""]",3F0BG9B9MQ9TST7TVC647Q0G9CTY7K,A2QX3YJXAAHHVV,367O8HRHKGUXR0F746B6X8WDH7BS4A,Submitted,2022-05-25 00:16:28+03:00,random_10_12_candidates_1357,"[""dirty.jpg"", ""amber.jpg"", ""marble.jpg""]","[""dictionary.jpg"", ""downstairs.jpg"", ""crown.jpg""]",0,80,miner,England,"[""medal"", ""dirty"", ""dictionary"", ""ship"", ""downstairs"", ""crown"", ""amber"", ""marble"", ""zipper"", ""fried""]",80,3
,782,professor,"[""dictionary"", ""downstairs""]",3E47SOBEYRIDEANKIBSC1OY6L50CI2,A1HKYY6XI2OHO1,367O8HRHKGUXR0F746B6X8WDH7BS4A,Submitted,2022-05-25 09:06:12+03:00,random_10_12_candidates_1357,"[""dictionary.jpg"", ""downstairs.jpg""]","[""medal.jpg"", ""crown.jpg""]",67,67,professor,GOAT,"[""medal"", ""dirty"", ""dictionary"", ""ship"", ""downstairs"", ""crown"", ""amber"", ""marble"", ""zipper"", ""fried""]",67,2
,783,GOAT,"[""medal"", ""crown""]",3E47SOBEYRIDEANKIBSC1OY6L50CI2,A1HKYY6XI2OHO1,367O8HRHKGUXR0F746B6X8WDH7BS4A,Submitted,2022-05-25 09:06:12+03:00,random_10_12_candidates_1357,"[""dictionary.jpg"", ""downstairs.jpg""]","[""medal.jpg"", ""crown.jpg""]",67,67,professor,GOAT,"[""medal"", ""dirty"", ""dictionary"", ""ship"", ""downstairs"", ""crown"", ""amber"", ""marble"", ""zipper"", ""fried""]",67,2
,784,gold,"[""medal"", ""crown""]",3O7L7BFSHFBSB87YE2Y7RCY96NVEIR,A3RTW9UWYKSNWX,367O8HRHKGUXR0F746B6X8WDH7BS4A,Submitted,2022-05-26 11:05:33+03:00,random_10_12_candidates_1357,"[""medal.jpg"", ""crown.jpg""]","[""ship.jpg"", ""downstairs.jpg""]",67,67,gold,depart,"[""medal"", ""dirty"", ""dictionary"", ""ship"", ""downstairs"", ""crown"", ""amber"", ""marble"", ""zipper"", ""fried""]",67,2
,785,depart,"[""ship"", ""downstairs""]",3O7L7BFSHFBSB87YE2Y7RCY96NVEIR,A3RTW9UWYKSNWX,367O8HRHKGUXR0F746B6X8WDH7BS4A,Submitted,2022-05-26 11:05:33+03:00,random_10_12_candidates_1357,"[""medal.jpg"", ""crown.jpg""]","[""ship.jpg"", ""downstairs.jpg""]",67,67,gold,depart,"[""medal"", ""dirty"", ""dictionary"", ""ship"", ""downstairs"", ""crown"", ""amber"", ""marble"", ""zipper"", ""fried""]",67,2
,786,preschool,"[""nap"", ""alphabet""]",3A1PQ49WVI3TVC22WWL7KGE0HVIH1C,A1HKYY6XI2OHO1,3VGZ74AYTG2XWZJV2LN7RSPYL9YCGN,Submitted,2022-05-25 07:11:26+03:00,random_10_12_candidates_1608,"[""nap.jpg"", ""alphabet.jpg""]","[""biscuit.jpg"", ""citrus.jpg""]",67,67,preschool,flavor,"[""tent"", ""nap"", ""pottery"", ""lady"", ""thorn"", ""alphabet"", ""corner"", ""biscuit"", ""citrus"", ""package"", ""mouth"", ""antarctic""]",67,2
,787,flavor,"[""biscuit"", ""citrus""]",3A1PQ49WVI3TVC22WWL7KGE0HVIH1C,A1HKYY6XI2OHO1,3VGZ74AYTG2XWZJV2LN7RSPYL9YCGN,Submitted,2022-05-25 07:11:26+03:00,random_10_12_candidates_1608,"[""nap.jpg"", ""alphabet.jpg""]","[""biscuit.jpg"", ""citrus.jpg""]",67,67,preschool,flavor,"[""tent"", ""nap"", ""pottery"", ""lady"", ""thorn"", ""alphabet"", ""corner"", ""biscuit"", ""citrus"", ""package"", ""mouth"", ""antarctic""]",67,2
,788,hair,"[""nap"", ""lady""]",3E7TUJ2EGD8U810VEDHA81HLNGO9DH,A382S0KJMW3K9S,3VGZ74AYTG2XWZJV2LN7RSPYL9YCGN,Submitted,2022-05-25 14:46:12+03:00,random_10_12_candidates_1608,"[""nap.jpg"", ""lady.jpg""]","[""nap.jpg"", ""lady.jpg"", ""mouth.jpg""]",100,80,hair,mouth,"[""tent"", ""nap"", ""pottery"", ""lady"", ""thorn"", ""alphabet"", ""corner"", ""biscuit"", ""citrus"", ""package"", ""mouth"", ""antarctic""]",100,2
,789,mouth,"[""nap"", ""lady"", ""mouth""]",3E7TUJ2EGD8U810VEDHA81HLNGO9DH,A382S0KJMW3K9S,3VGZ74AYTG2XWZJV2LN7RSPYL9YCGN,Submitted,2022-05-25 14:46:12+03:00,random_10_12_candidates_1608,"[""nap.jpg"", ""lady.jpg""]","[""nap.jpg"", ""lady.jpg"", ""mouth.jpg""]",100,80,hair,mouth,"[""tent"", ""nap"", ""pottery"", ""lady"", ""thorn"", ""alphabet"", ""corner"", ""biscuit"", ""citrus"", ""package"", ""mouth"", ""antarctic""]",80,3
,790,kindergarten,"[""nap"", ""alphabet""]",3WJ1OXY92B2WWPE9PBKUI4E4IDVA8P,A3RTW9UWYKSNWX,3VGZ74AYTG2XWZJV2LN7RSPYL9YCGN,Submitted,2022-05-26 11:37:07+03:00,random_10_12_candidates_1608,"[""nap.jpg"", ""alphabet.jpg""]","[""nap.jpg"", ""mouth.jpg""]",67,0,kindergarten,drool,"[""tent"", ""nap"", ""pottery"", ""lady"", ""thorn"", ""alphabet"", ""corner"", ""biscuit"", ""citrus"", ""package"", ""mouth"", ""antarctic""]",67,2
,791,drool,"[""nap"", ""mouth""]",3WJ1OXY92B2WWPE9PBKUI4E4IDVA8P,A3RTW9UWYKSNWX,3VGZ74AYTG2XWZJV2LN7RSPYL9YCGN,Submitted,2022-05-26 11:37:07+03:00,random_10_12_candidates_1608,"[""nap.jpg"", ""alphabet.jpg""]","[""nap.jpg"", ""mouth.jpg""]",67,0,kindergarten,drool,"[""tent"", ""nap"", ""pottery"", ""lady"", ""thorn"", ""alphabet"", ""corner"", ""biscuit"", ""citrus"", ""package"", ""mouth"", ""antarctic""]",0,2
,792,home,"[""shelf"", ""ledge""]",3M68NM076IT1RSH2Y79ITG7NBE36R0,A16184N1RO5OJV,30Z7M1Q8UY6UA5GFZ9FSTKICXN0A83,Submitted,2022-05-25 01:30:42+03:00,random_10_12_candidates_1566,"[""shelf.jpg"", ""ledge.jpg""]","[""suitcase.jpg"", ""pictures.jpg""]",67,67,home,travel,"[""shelf"", ""ledge"", ""frisbee"", ""pigeon"", ""grandfather"", ""mice"", ""suitcase"", ""pictures"", ""toe"", ""screen"", ""squirrel"", ""rubber""]",67,2
,793,travel,"[""suitcase"", ""pictures""]",3M68NM076IT1RSH2Y79ITG7NBE36R0,A16184N1RO5OJV,30Z7M1Q8UY6UA5GFZ9FSTKICXN0A83,Submitted,2022-05-25 01:30:42+03:00,random_10_12_candidates_1566,"[""shelf.jpg"", ""ledge.jpg""]","[""suitcase.jpg"", ""pictures.jpg""]",67,67,home,travel,"[""shelf"", ""ledge"", ""frisbee"", ""pigeon"", ""grandfather"", ""mice"", ""suitcase"", ""pictures"", ""toe"", ""screen"", ""squirrel"", ""rubber""]",67,2
,794,red,"[""frisbee"", ""suitcase"", ""toe""]",3S4AW7T80C4C97IBAZJ7A6EA9VML4I,A2QX3YJXAAHHVV,30Z7M1Q8UY6UA5GFZ9FSTKICXN0A83,Submitted,2022-05-25 04:53:53+03:00,random_10_12_candidates_1566,"[""frisbee.jpg"", ""suitcase.jpg"", ""toe.jpg""]","[""shelf.jpg"", ""pictures.jpg"", ""squirrel.jpg""]",50,80,red,green,"[""shelf"", ""ledge"", ""frisbee"", ""pigeon"", ""grandfather"", ""mice"", ""suitcase"", ""pictures"", ""toe"", ""screen"", ""squirrel"", ""rubber""]",50,3
,795,green,"[""shelf"", ""pictures"", ""squirrel""]",3S4AW7T80C4C97IBAZJ7A6EA9VML4I,A2QX3YJXAAHHVV,30Z7M1Q8UY6UA5GFZ9FSTKICXN0A83,Submitted,2022-05-25 04:53:53+03:00,random_10_12_candidates_1566,"[""frisbee.jpg"", ""suitcase.jpg"", ""toe.jpg""]","[""shelf.jpg"", ""pictures.jpg"", ""squirrel.jpg""]",50,80,red,green,"[""shelf"", ""ledge"", ""frisbee"", ""pigeon"", ""grandfather"", ""mice"", ""suitcase"", ""pictures"", ""toe"", ""screen"", ""squirrel"", ""rubber""]",80,3
,796,crawl,"[""mice"", ""squirrel""]",3TPZPLC3M1YHIWE52D7VHIVO165P3G,A1HKYY6XI2OHO1,30Z7M1Q8UY6UA5GFZ9FSTKICXN0A83,Submitted,2022-05-25 07:05:42+03:00,random_10_12_candidates_1566,"[""mice.jpg"", ""squirrel.jpg""]","[""pigeon.jpg"", ""suitcase.jpg""]",67,100,crawl,carry,"[""shelf"", ""ledge"", ""frisbee"", ""pigeon"", ""grandfather"", ""mice"", ""suitcase"", ""pictures"", ""toe"", ""screen"", ""squirrel"", ""rubber""]",67,2
,797,carry,"[""pigeon"", ""suitcase""]",3TPZPLC3M1YHIWE52D7VHIVO165P3G,A1HKYY6XI2OHO1,30Z7M1Q8UY6UA5GFZ9FSTKICXN0A83,Submitted,2022-05-25 07:05:42+03:00,random_10_12_candidates_1566,"[""mice.jpg"", ""squirrel.jpg""]","[""pigeon.jpg"", ""suitcase.jpg""]",67,100,crawl,carry,"[""shelf"", ""ledge"", ""frisbee"", ""pigeon"", ""grandfather"", ""mice"", ""suitcase"", ""pictures"", ""toe"", ""screen"", ""squirrel"", ""rubber""]",100,2
,798,stool,"[""loo"", ""hash""]",32Q90QCQ1T7JH3XME5JJ4SDMYLVKE7,A1HKYY6XI2OHO1,3PEG1BH7AEDJOGN8ECCRE0B9A5FKBR,Submitted,2022-05-25 08:00:35+03:00,random_10_12_candidates_1877,"[""loo.jpg"", ""hash.jpg""]","[""poodle.jpg"", ""shark.jpg""]",67,67,stool,bite,"[""blood"", ""suit"", ""loo"", ""poodle"", ""haystack"", ""playground"", ""hash"", ""shark"", ""gear"", ""gallery"", ""speck"", ""author""]",67,2
,799,bite,"[""poodle"", ""shark""]",32Q90QCQ1T7JH3XME5JJ4SDMYLVKE7,A1HKYY6XI2OHO1,3PEG1BH7AEDJOGN8ECCRE0B9A5FKBR,Submitted,2022-05-25 08:00:35+03:00,random_10_12_candidates_1877,"[""loo.jpg"", ""hash.jpg""]","[""poodle.jpg"", ""shark.jpg""]",67,67,stool,bite,"[""blood"", ""suit"", ""loo"", ""poodle"", ""haystack"", ""playground"", ""hash"", ""shark"", ""gear"", ""gallery"", ""speck"", ""author""]",67,2
,800,outside,"[""poodle"", ""haystack"", ""playground""]",3IX2EGZR7C5DFNW9IQ372KCSYQPJRY,A382S0KJMW3K9S,3PEG1BH7AEDJOGN8ECCRE0B9A5FKBR,Submitted,2022-05-26 02:32:19+03:00,random_10_12_candidates_1877,"[""poodle.jpg"", ""haystack.jpg"", ""playground.jpg""]","[""gallery.jpg"", ""author.jpg""]",50,100,outside,female,"[""blood"", ""suit"", ""loo"", ""poodle"", ""haystack"", ""playground"", ""hash"", ""shark"", ""gear"", ""gallery"", ""speck"", ""author""]",50,3
,801,female,"[""gallery"", ""author""]",3IX2EGZR7C5DFNW9IQ372KCSYQPJRY,A382S0KJMW3K9S,3PEG1BH7AEDJOGN8ECCRE0B9A5FKBR,Submitted,2022-05-26 02:32:19+03:00,random_10_12_candidates_1877,"[""poodle.jpg"", ""haystack.jpg"", ""playground.jpg""]","[""gallery.jpg"", ""author.jpg""]",50,100,outside,female,"[""blood"", ""suit"", ""loo"", ""poodle"", ""haystack"", ""playground"", ""hash"", ""shark"", ""gear"", ""gallery"", ""speck"", ""author""]",100,2
,802,sharp,"[""haystack"", ""shark""]",30H4UDGLT34I4IMF8VCADH4U14MMP7,A3RTW9UWYKSNWX,3PEG1BH7AEDJOGN8ECCRE0B9A5FKBR,Submitted,2022-05-26 11:58:55+03:00,random_10_12_candidates_1877,"[""haystack.jpg"", ""shark.jpg""]","[""poodle.jpg"", ""shark.jpg""]",67,67,sharp,beach,"[""blood"", ""suit"", ""loo"", ""poodle"", ""haystack"", ""playground"", ""hash"", ""shark"", ""gear"", ""gallery"", ""speck"", ""author""]",67,2
