AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,num_associations,annotation_index
3L70J4KAZH88DKA06JVA4WS5RJQDAO,A2QX3YJXAAHHVV,3ROUCZ907FGMX1XWG996R1SH12EOOB,Submitted,2022-05-13 19:49:40+03:00,1326,"[""snail.jpg"", ""tadpole.jpg""]","[""pasta.jpg"", ""snail.jpg"", ""food.jpg"", ""tadpole.jpg""]",67,40,slime,tasty,"[""pasta.jpg"", ""nomad.jpg"", ""snail.jpg"", ""green.jpg"", ""food.jpg"", ""tadpole.jpg""]",tasty,"[""pasta"", ""snail"", ""food"", ""tadpole""]",4,453
3RJSC4XJ11GH8UXPZBGYHES05H4507,A1HKYY6XI2OHO1,3ROUCZ907FGMX1XWG996R1SH12EOOB,Submitted,2022-05-13 21:23:28+03:00,1326,"[""pasta.jpg"", ""snail.jpg"", ""food.jpg""]","[""pasta.jpg"", ""snail.jpg"", ""tadpole.jpg""]",0,0,gourmet,squishy,"[""pasta.jpg"", ""nomad.jpg"", ""snail.jpg"", ""green.jpg"", ""food.jpg"", ""tadpole.jpg""]",squishy,"[""pasta"", ""snail"", ""tadpole""]",3,454
3RJSC4XJ11GH8UXPZBGYHES05H4507,A1HKYY6XI2OHO1,3ROUCZ907FGMX1XWG996R1SH12EOOB,Submitted,2022-05-13 21:23:28+03:00,1326,"[""pasta.jpg"", ""snail.jpg"", ""food.jpg""]","[""pasta.jpg"", ""snail.jpg"", ""tadpole.jpg""]",0,0,gourmet,squishy,"[""pasta.jpg"", ""nomad.jpg"", ""snail.jpg"", ""green.jpg"", ""food.jpg"", ""tadpole.jpg""]",squishy,"[""pasta"", ""snail"", ""tadpole""]",3,455
3JW0YLFXRU24T3DUOJWSE9EHQJ0WWU,A1OZPLHNIU1519,37AQKJ12TXAINL7C87H4FL4RZICTTO,Submitted,2022-05-13 19:55:59+03:00,1491,"[""asphalt.jpg"", ""sock.jpg"", ""stone.jpg""]","[""asphalt.jpg"", ""stone.jpg""]",50,0,ground,gravel,"[""asphalt.jpg"", ""yellow.jpg"", ""color.jpg"", ""projector.jpg"", ""sock.jpg"", ""stone.jpg""]",gravel,"[""asphalt"", ""stone""]",2,456
3JW0YLFXRU24T3DUOJWSE9EHQJ0WWU,A1OZPLHNIU1519,37AQKJ12TXAINL7C87H4FL4RZICTTO,Submitted,2022-05-13 19:55:59+03:00,1491,"[""asphalt.jpg"", ""sock.jpg"", ""stone.jpg""]","[""asphalt.jpg"", ""stone.jpg""]",50,0,ground,gravel,"[""asphalt.jpg"", ""yellow.jpg"", ""color.jpg"", ""projector.jpg"", ""sock.jpg"", ""stone.jpg""]",gravel,"[""asphalt"", ""stone""]",2,457
3W92K5RLWV3X1VY5284N27IQZD6V5E,AZLZA0Q87TJZO,37AQKJ12TXAINL7C87H4FL4RZICTTO,Submitted,2022-05-13 20:50:39+03:00,1491,"[""asphalt.jpg"", ""stone.jpg""]","[""color.jpg"", ""projector.jpg""]",67,67,rough,presentation,"[""asphalt.jpg"", ""yellow.jpg"", ""color.jpg"", ""projector.jpg"", ""sock.jpg"", ""stone.jpg""]",presentation,"[""color"", ""projector""]",2,458
3W92K5RLWV3X1VY5284N27IQZD6V5E,AZLZA0Q87TJZO,37AQKJ12TXAINL7C87H4FL4RZICTTO,Submitted,2022-05-13 20:50:39+03:00,1491,"[""asphalt.jpg"", ""stone.jpg""]","[""color.jpg"", ""projector.jpg""]",67,67,rough,presentation,"[""asphalt.jpg"", ""yellow.jpg"", ""color.jpg"", ""projector.jpg"", ""sock.jpg"", ""stone.jpg""]",presentation,"[""color"", ""projector""]",2,459
3X87C8JFV7X62P0ZS5NLPVTAW5ASQU,A1HKYY6XI2OHO1,37AQKJ12TXAINL7C87H4FL4RZICTTO,Submitted,2022-05-13 21:25:08+03:00,1491,"[""asphalt.jpg"", ""color.jpg"", ""sock.jpg""]","[""yellow.jpg"", ""color.jpg"", ""projector.jpg""]",80,50,texture,chromatic,"[""asphalt.jpg"", ""yellow.jpg"", ""color.jpg"", ""projector.jpg"", ""sock.jpg"", ""stone.jpg""]",chromatic,"[""yellow"", ""color"", ""projector""]",3,460
3X87C8JFV7X62P0ZS5NLPVTAW5ASQU,A1HKYY6XI2OHO1,37AQKJ12TXAINL7C87H4FL4RZICTTO,Submitted,2022-05-13 21:25:08+03:00,1491,"[""asphalt.jpg"", ""color.jpg"", ""sock.jpg""]","[""yellow.jpg"", ""color.jpg"", ""projector.jpg""]",80,50,texture,chromatic,"[""asphalt.jpg"", ""yellow.jpg"", ""color.jpg"", ""projector.jpg"", ""sock.jpg"", ""stone.jpg""]",chromatic,"[""yellow"", ""color"", ""projector""]",3,461
35GCEFQ6I6ABW0GBPM5X8GX29RV3Z4,AZLZA0Q87TJZO,3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,Submitted,2022-05-13 19:03:15+03:00,1947,"[""baby.jpg"", ""bag.jpg""]","[""elf.jpg"", ""baby.jpg""]",0,67,strap,alert,"[""elf.jpg"", ""flooring.jpg"", ""baby.jpg"", ""clothing.jpg"", ""landlord.jpg"", ""bag.jpg""]",alert,"[""elf"", ""baby""]",2,462
35GCEFQ6I6ABW0GBPM5X8GX29RV3Z4,AZLZA0Q87TJZO,3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,Submitted,2022-05-13 19:03:15+03:00,1947,"[""baby.jpg"", ""bag.jpg""]","[""elf.jpg"", ""baby.jpg""]",0,67,strap,alert,"[""elf.jpg"", ""flooring.jpg"", ""baby.jpg"", ""clothing.jpg"", ""landlord.jpg"", ""bag.jpg""]",alert,"[""elf"", ""baby""]",2,463
3A9AA95ATX8KWB19GWVOWFT8DPC5PA,A1HKYY6XI2OHO1,3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,Submitted,2022-05-13 21:07:38+03:00,1947,"[""baby.jpg"", ""landlord.jpg""]","[""baby.jpg"", ""clothing.jpg"", ""bag.jpg""]",67,0,demanding,straps,"[""elf.jpg"", ""flooring.jpg"", ""baby.jpg"", ""clothing.jpg"", ""landlord.jpg"", ""bag.jpg""]",straps,"[""baby"", ""clothing"", ""bag""]",3,464
3A9AA95ATX8KWB19GWVOWFT8DPC5PA,A1HKYY6XI2OHO1,3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,Submitted,2022-05-13 21:07:38+03:00,1947,"[""baby.jpg"", ""landlord.jpg""]","[""baby.jpg"", ""clothing.jpg"", ""bag.jpg""]",67,0,demanding,straps,"[""elf.jpg"", ""flooring.jpg"", ""baby.jpg"", ""clothing.jpg"", ""landlord.jpg"", ""bag.jpg""]",straps,"[""baby"", ""clothing"", ""bag""]",3,465
3PW9OPU9PR6PGMZKDBI0XC8YQ0X12L,A3RTW9UWYKSNWX,3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,Submitted,2022-05-13 22:18:50+03:00,1947,"[""elf.jpg"", ""baby.jpg""]","[""clothing.jpg"", ""bag.jpg""]",67,67,short,transport,"[""elf.jpg"", ""flooring.jpg"", ""baby.jpg"", ""clothing.jpg"", ""landlord.jpg"", ""bag.jpg""]",transport,"[""clothing"", ""bag""]",2,466
3PW9OPU9PR6PGMZKDBI0XC8YQ0X12L,A3RTW9UWYKSNWX,3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,Submitted,2022-05-13 22:18:50+03:00,1947,"[""elf.jpg"", ""baby.jpg""]","[""clothing.jpg"", ""bag.jpg""]",67,67,short,transport,"[""elf.jpg"", ""flooring.jpg"", ""baby.jpg"", ""clothing.jpg"", ""landlord.jpg"", ""bag.jpg""]",transport,"[""clothing"", ""bag""]",2,467
378XPAWRUDZPLVQMYXWLVT8IJP9IA8,A3UJSDFJ9LBQ6Z,3BAKUKE49HY4YMIB2ZSZ90KEJEOR10,Submitted,2022-05-13 20:35:34+03:00,228,"[""butt.jpg"", ""kiss.jpg""]","[""gear.jpg"", ""audience.jpg""]",67,100,skin,round,"[""butt.jpg"", ""gear.jpg"", ""audience.jpg"", ""tongue.jpg"", ""kiss.jpg""]",round,"[""gear"", ""audience""]",2,468
378XPAWRUDZPLVQMYXWLVT8IJP9IA8,A3UJSDFJ9LBQ6Z,3BAKUKE49HY4YMIB2ZSZ90KEJEOR10,Submitted,2022-05-13 20:35:34+03:00,228,"[""butt.jpg"", ""kiss.jpg""]","[""gear.jpg"", ""audience.jpg""]",67,100,skin,round,"[""butt.jpg"", ""gear.jpg"", ""audience.jpg"", ""tongue.jpg"", ""kiss.jpg""]",round,"[""gear"", ""audience""]",2,469
3X08E93BHW4859JI6J6KILGREF766V,A1HKYY6XI2OHO1,3BAKUKE49HY4YMIB2ZSZ90KEJEOR10,Submitted,2022-05-13 21:45:44+03:00,228,"[""butt.jpg"", ""tongue.jpg"", ""kiss.jpg""]","[""butt.jpg"", ""gear.jpg"", ""kiss.jpg""]",0,50,arousal,pattern,"[""butt.jpg"", ""gear.jpg"", ""audience.jpg"", ""tongue.jpg"", ""kiss.jpg""]",pattern,"[""butt"", ""gear"", ""kiss""]",3,470
3X08E93BHW4859JI6J6KILGREF766V,A1HKYY6XI2OHO1,3BAKUKE49HY4YMIB2ZSZ90KEJEOR10,Submitted,2022-05-13 21:45:44+03:00,228,"[""butt.jpg"", ""tongue.jpg"", ""kiss.jpg""]","[""butt.jpg"", ""gear.jpg"", ""kiss.jpg""]",0,50,arousal,pattern,"[""butt.jpg"", ""gear.jpg"", ""audience.jpg"", ""tongue.jpg"", ""kiss.jpg""]",pattern,"[""butt"", ""gear"", ""kiss""]",3,471
3RSDURM96B8E18M3IKKAD0SXUOWYEI,AZLZA0Q87TJZO,3BAKUKE49HY4YMIB2ZSZ90KEJEOR10,Submitted,2022-05-13 22:28:07+03:00,228,"[""tongue.jpg"", ""kiss.jpg""]","[""butt.jpg"", ""kiss.jpg""]",67,67,French,cheek,"[""butt.jpg"", ""gear.jpg"", ""audience.jpg"", ""tongue.jpg"", ""kiss.jpg""]",cheek,"[""butt"", ""kiss""]",2,472
3RSDURM96B8E18M3IKKAD0SXUOWYEI,AZLZA0Q87TJZO,3BAKUKE49HY4YMIB2ZSZ90KEJEOR10,Submitted,2022-05-13 22:28:07+03:00,228,"[""tongue.jpg"", ""kiss.jpg""]","[""butt.jpg"", ""kiss.jpg""]",67,67,French,cheek,"[""butt.jpg"", ""gear.jpg"", ""audience.jpg"", ""tongue.jpg"", ""kiss.jpg""]",cheek,"[""butt"", ""kiss""]",2,473
3VFJCI1K40L3OL68AKI457KC4FJRG9,A2QX3YJXAAHHVV,3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,Submitted,2022-05-13 19:07:12+03:00,1629,"[""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg""]","[""crew.jpg"", ""satellite.jpg"", ""librarian.jpg""]",50,80,astrophysicist,engineer,"[""crew.jpg"", ""spear.jpg"", ""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg"", ""fish.jpg""]",engineer,"[""crew"", ""satellite"", ""librarian""]",3,474
3VFJCI1K40L3OL68AKI457KC4FJRG9,A2QX3YJXAAHHVV,3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,Submitted,2022-05-13 19:07:12+03:00,1629,"[""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg""]","[""crew.jpg"", ""satellite.jpg"", ""librarian.jpg""]",50,80,astrophysicist,engineer,"[""crew.jpg"", ""spear.jpg"", ""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg"", ""fish.jpg""]",engineer,"[""crew"", ""satellite"", ""librarian""]",3,475
3NKQQ8O39ZRSSTOYCOC14X4ZYMDDUV,A3UJSDFJ9LBQ6Z,3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,Submitted,2022-05-13 19:27:20+03:00,1629,"[""satellite.jpg"", ""fish.jpg""]","[""crew.jpg"", ""satellite.jpg""]",67,67,sea,geography,"[""crew.jpg"", ""spear.jpg"", ""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg"", ""fish.jpg""]",geography,"[""crew"", ""satellite""]",2,476
3NKQQ8O39ZRSSTOYCOC14X4ZYMDDUV,A3UJSDFJ9LBQ6Z,3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,Submitted,2022-05-13 19:27:20+03:00,1629,"[""satellite.jpg"", ""fish.jpg""]","[""crew.jpg"", ""satellite.jpg""]",67,67,sea,geography,"[""crew.jpg"", ""spear.jpg"", ""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg"", ""fish.jpg""]",geography,"[""crew"", ""satellite""]",2,477
39LOEL67OTRWC4FOGW5KVW0YAJ338G,A1OZPLHNIU1519,3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,Submitted,2022-05-13 19:53:24+03:00,1629,"[""spear.jpg"", ""satellite.jpg"", ""librarian.jpg""]","[""spear.jpg"", ""satellite.jpg"", ""mercury.jpg""]",80,50,tool,knight,"[""crew.jpg"", ""spear.jpg"", ""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg"", ""fish.jpg""]",knight,"[""spear"", ""satellite"", ""mercury""]",3,478
39LOEL67OTRWC4FOGW5KVW0YAJ338G,A1OZPLHNIU1519,3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,Submitted,2022-05-13 19:53:24+03:00,1629,"[""spear.jpg"", ""satellite.jpg"", ""librarian.jpg""]","[""spear.jpg"", ""satellite.jpg"", ""mercury.jpg""]",80,50,tool,knight,"[""crew.jpg"", ""spear.jpg"", ""satellite.jpg"", ""mercury.jpg"", ""librarian.jpg"", ""fish.jpg""]",knight,"[""spear"", ""satellite"", ""mercury""]",3,479
3N2BF7Y2VRGQR1ORPI454823DSRMH9,A3UJSDFJ9LBQ6Z,35JDMRECC4VCTX39YCT2HGP16EHEGA,Submitted,2022-05-13 18:56:45+03:00,93,"[""breast.jpg"", ""clicker.jpg""]","[""coal.jpg"", ""peak.jpg""]",100,67,carbon,geology,"[""breast.jpg"", ""clicker.jpg"", ""coal.jpg"", ""peak.jpg"", ""bump.jpg""]",geology,"[""coal"", ""peak""]",2,480
3N2BF7Y2VRGQR1ORPI454823DSRMH9,A3UJSDFJ9LBQ6Z,35JDMRECC4VCTX39YCT2HGP16EHEGA,Submitted,2022-05-13 18:56:45+03:00,93,"[""breast.jpg"", ""clicker.jpg""]","[""coal.jpg"", ""peak.jpg""]",100,67,carbon,geology,"[""breast.jpg"", ""clicker.jpg"", ""coal.jpg"", ""peak.jpg"", ""bump.jpg""]",geology,"[""coal"", ""peak""]",2,481
3OVHNO1VE7N9ESI8IBB9LPJE05DZDT,AKQAI78JTXXC9,35JDMRECC4VCTX39YCT2HGP16EHEGA,Submitted,2022-05-13 21:02:38+03:00,93,"[""coal.jpg"", ""peak.jpg""]","[""peak.jpg"", ""bump.jpg""]",67,0,rock,triangle,"[""breast.jpg"", ""clicker.jpg"", ""coal.jpg"", ""peak.jpg"", ""bump.jpg""]",triangle,"[""peak"", ""bump""]",2,482
3OVHNO1VE7N9ESI8IBB9LPJE05DZDT,AKQAI78JTXXC9,35JDMRECC4VCTX39YCT2HGP16EHEGA,Submitted,2022-05-13 21:02:38+03:00,93,"[""coal.jpg"", ""peak.jpg""]","[""peak.jpg"", ""bump.jpg""]",67,0,rock,triangle,"[""breast.jpg"", ""clicker.jpg"", ""coal.jpg"", ""peak.jpg"", ""bump.jpg""]",triangle,"[""peak"", ""bump""]",2,483
3WAKVUDHUX2CBKNOLB9F45U3CCZ7UN,A2QX3YJXAAHHVV,35JDMRECC4VCTX39YCT2HGP16EHEGA,Submitted,2022-05-13 21:09:38+03:00,93,"[""peak.jpg"", ""bump.jpg""]","[""coal.jpg"", ""peak.jpg""]",100,100,peaked,Pompeii,"[""breast.jpg"", ""clicker.jpg"", ""coal.jpg"", ""peak.jpg"", ""bump.jpg""]",Pompeii,"[""coal"", ""peak""]",2,484
3WAKVUDHUX2CBKNOLB9F45U3CCZ7UN,A2QX3YJXAAHHVV,35JDMRECC4VCTX39YCT2HGP16EHEGA,Submitted,2022-05-13 21:09:38+03:00,93,"[""peak.jpg"", ""bump.jpg""]","[""coal.jpg"", ""peak.jpg""]",100,100,peaked,Pompeii,"[""breast.jpg"", ""clicker.jpg"", ""coal.jpg"", ""peak.jpg"", ""bump.jpg""]",Pompeii,"[""coal"", ""peak""]",2,485
3TK8OJTYM271U5GOMND10DN7QCIPV3,AZLZA0Q87TJZO,36GJS3V78VCK4DP1CD4TEW2TBMDJG0,Submitted,2022-05-13 19:09:29+03:00,1581,"[""waffle.jpg"", ""chocolate.jpg""]","[""waffle.jpg"", ""chocolate.jpg"", ""beer.jpg""]",0,50,quadrant,satisfy,"[""television.jpg"", ""waffle.jpg"", ""vampire.jpg"", ""granny.jpg"", ""chocolate.jpg"", ""beer.jpg""]",satisfy,"[""waffle"", ""chocolate"", ""beer""]",3,486
3TK8OJTYM271U5GOMND10DN7QCIPV3,AZLZA0Q87TJZO,36GJS3V78VCK4DP1CD4TEW2TBMDJG0,Submitted,2022-05-13 19:09:29+03:00,1581,"[""waffle.jpg"", ""chocolate.jpg""]","[""waffle.jpg"", ""chocolate.jpg"", ""beer.jpg""]",0,50,quadrant,satisfy,"[""television.jpg"", ""waffle.jpg"", ""vampire.jpg"", ""granny.jpg"", ""chocolate.jpg"", ""beer.jpg""]",satisfy,"[""waffle"", ""chocolate"", ""beer""]",3,487
3EWIJTFFVPTH4DQIAC91L8YDI98E0K,A2QX3YJXAAHHVV,36GJS3V78VCK4DP1CD4TEW2TBMDJG0,Submitted,2022-05-13 19:18:51+03:00,1581,"[""waffle.jpg"", ""chocolate.jpg"", ""beer.jpg""]","[""vampire.jpg"", ""granny.jpg""]",0,0,treat,horror,"[""television.jpg"", ""waffle.jpg"", ""vampire.jpg"", ""granny.jpg"", ""chocolate.jpg"", ""beer.jpg""]",horror,"[""vampire"", ""granny""]",2,488
3EWIJTFFVPTH4DQIAC91L8YDI98E0K,A2QX3YJXAAHHVV,36GJS3V78VCK4DP1CD4TEW2TBMDJG0,Submitted,2022-05-13 19:18:51+03:00,1581,"[""waffle.jpg"", ""chocolate.jpg"", ""beer.jpg""]","[""vampire.jpg"", ""granny.jpg""]",0,0,treat,horror,"[""television.jpg"", ""waffle.jpg"", ""vampire.jpg"", ""granny.jpg"", ""chocolate.jpg"", ""beer.jpg""]",horror,"[""vampire"", ""granny""]",2,489
3E13VNJ1NOHTR7DM2E3SKSFFFVN1IN,A1HKYY6XI2OHO1,36GJS3V78VCK4DP1CD4TEW2TBMDJG0,Submitted,2022-05-13 21:47:38+03:00,1581,"[""waffle.jpg"", ""chocolate.jpg""]","[""television.jpg"", ""vampire.jpg"", ""granny.jpg""]",67,50,confectionary,old,"[""television.jpg"", ""waffle.jpg"", ""vampire.jpg"", ""granny.jpg"", ""chocolate.jpg"", ""beer.jpg""]",old,"[""television"", ""vampire"", ""granny""]",3,490
3E13VNJ1NOHTR7DM2E3SKSFFFVN1IN,A1HKYY6XI2OHO1,36GJS3V78VCK4DP1CD4TEW2TBMDJG0,Submitted,2022-05-13 21:47:38+03:00,1581,"[""waffle.jpg"", ""chocolate.jpg""]","[""television.jpg"", ""vampire.jpg"", ""granny.jpg""]",67,50,confectionary,old,"[""television.jpg"", ""waffle.jpg"", ""vampire.jpg"", ""granny.jpg"", ""chocolate.jpg"", ""beer.jpg""]",old,"[""television"", ""vampire"", ""granny""]",3,491
3L6L49WXW1JY7IFQIC30THIDMTA54D,AZLZA0Q87TJZO,3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,Submitted,2022-05-13 20:47:26+03:00,43,"[""ice.jpg"", ""drink.jpg""]","[""ice.jpg"", ""drink.jpg""]",67,67,chilled,summer,"[""penguin.jpg"", ""ice.jpg"", ""drink.jpg"", ""snow.jpg"", ""jack.jpg""]",summer,"[""ice"", ""drink""]",2,492
3L6L49WXW1JY7IFQIC30THIDMTA54D,AZLZA0Q87TJZO,3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,Submitted,2022-05-13 20:47:26+03:00,43,"[""ice.jpg"", ""drink.jpg""]","[""ice.jpg"", ""drink.jpg""]",67,67,chilled,summer,"[""penguin.jpg"", ""ice.jpg"", ""drink.jpg"", ""snow.jpg"", ""jack.jpg""]",summer,"[""ice"", ""drink""]",2,493
3XM0HYN6NLLKSUU2RXOR09ZLQIMPE6,A1HKYY6XI2OHO1,3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,Submitted,2022-05-13 21:52:34+03:00,43,"[""snow.jpg"", ""jack.jpg""]","[""drink.jpg"", ""snow.jpg""]",67,100,holiday,crisp,"[""penguin.jpg"", ""ice.jpg"", ""drink.jpg"", ""snow.jpg"", ""jack.jpg""]",crisp,"[""drink"", ""snow""]",2,494
3XM0HYN6NLLKSUU2RXOR09ZLQIMPE6,A1HKYY6XI2OHO1,3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,Submitted,2022-05-13 21:52:34+03:00,43,"[""snow.jpg"", ""jack.jpg""]","[""drink.jpg"", ""snow.jpg""]",67,100,holiday,crisp,"[""penguin.jpg"", ""ice.jpg"", ""drink.jpg"", ""snow.jpg"", ""jack.jpg""]",crisp,"[""drink"", ""snow""]",2,495
3F0BG9B9MQ9TST7TVC647Q0G80QY7S,A3RTW9UWYKSNWX,3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,Submitted,2022-05-13 22:13:05+03:00,43,"[""ice.jpg"", ""drink.jpg"", ""snow.jpg""]","[""penguin.jpg"", ""jack.jpg""]",80,67,solid,opposites,"[""penguin.jpg"", ""ice.jpg"", ""drink.jpg"", ""snow.jpg"", ""jack.jpg""]",opposites,"[""penguin"", ""jack""]",2,496
3F0BG9B9MQ9TST7TVC647Q0G80QY7S,A3RTW9UWYKSNWX,3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,Submitted,2022-05-13 22:13:05+03:00,43,"[""ice.jpg"", ""drink.jpg"", ""snow.jpg""]","[""penguin.jpg"", ""jack.jpg""]",80,67,solid,opposites,"[""penguin.jpg"", ""ice.jpg"", ""drink.jpg"", ""snow.jpg"", ""jack.jpg""]",opposites,"[""penguin"", ""jack""]",2,497
3N4BPTXIO9E06ZU845YO8AZPIWVKU2,AKQAI78JTXXC9,37VHPF5VYCPI3KDDJNBJZF80XJR8CV,Submitted,2022-05-13 21:04:06+03:00,1591,"[""cigar.jpg"", ""heater.jpg""]","[""cigar.jpg"", ""bow tie.jpg""]",67,67,blow,status,"[""floss.jpg"", ""island.jpg"", ""country.jpg"", ""cigar.jpg"", ""bow tie.jpg"", ""heater.jpg""]",status,"[""cigar"", ""bow tie""]",2,498
3N4BPTXIO9E06ZU845YO8AZPIWVKU2,AKQAI78JTXXC9,37VHPF5VYCPI3KDDJNBJZF80XJR8CV,Submitted,2022-05-13 21:04:06+03:00,1591,"[""cigar.jpg"", ""heater.jpg""]","[""cigar.jpg"", ""bow tie.jpg""]",67,67,blow,status,"[""floss.jpg"", ""island.jpg"", ""country.jpg"", ""cigar.jpg"", ""bow tie.jpg"", ""heater.jpg""]",status,"[""cigar"", ""bow tie""]",2,499
30OG32W0SVXKP9IPBIBZWKUQQ3LNE8,A1HKYY6XI2OHO1,37VHPF5VYCPI3KDDJNBJZF80XJR8CV,Submitted,2022-05-13 21:49:15+03:00,1591,"[""island.jpg"", ""bow tie.jpg"", ""heater.jpg""]","[""island.jpg"", ""country.jpg"", ""bow tie.jpg""]",80,80,eddy,bond,"[""floss.jpg"", ""island.jpg"", ""country.jpg"", ""cigar.jpg"", ""bow tie.jpg"", ""heater.jpg""]",bond,"[""island"", ""country"", ""bow tie""]",3,500
30OG32W0SVXKP9IPBIBZWKUQQ3LNE8,A1HKYY6XI2OHO1,37VHPF5VYCPI3KDDJNBJZF80XJR8CV,Submitted,2022-05-13 21:49:15+03:00,1591,"[""island.jpg"", ""bow tie.jpg"", ""heater.jpg""]","[""island.jpg"", ""country.jpg"", ""bow tie.jpg""]",80,80,eddy,bond,"[""floss.jpg"", ""island.jpg"", ""country.jpg"", ""cigar.jpg"", ""bow tie.jpg"", ""heater.jpg""]",bond,"[""island"", ""country"", ""bow tie""]",3,501
38F5OAUN5OY76YH4LC2GLQ5DI5EH7F,A3RTW9UWYKSNWX,37VHPF5VYCPI3KDDJNBJZF80XJR8CV,Submitted,2022-05-13 22:14:19+03:00,1591,"[""island.jpg"", ""cigar.jpg"", ""heater.jpg""]","[""cigar.jpg"", ""bow tie.jpg""]",50,0,hot,fancy,"[""floss.jpg"", ""island.jpg"", ""country.jpg"", ""cigar.jpg"", ""bow tie.jpg"", ""heater.jpg""]",fancy,"[""cigar"", ""bow tie""]",2,502
38F5OAUN5OY76YH4LC2GLQ5DI5EH7F,A3RTW9UWYKSNWX,37VHPF5VYCPI3KDDJNBJZF80XJR8CV,Submitted,2022-05-13 22:14:19+03:00,1591,"[""island.jpg"", ""cigar.jpg"", ""heater.jpg""]","[""cigar.jpg"", ""bow tie.jpg""]",50,0,hot,fancy,"[""floss.jpg"", ""island.jpg"", ""country.jpg"", ""cigar.jpg"", ""bow tie.jpg"", ""heater.jpg""]",fancy,"[""cigar"", ""bow tie""]",2,503
35USIKEBNS2GCUPA50S1KW2D9406N7,AZLZA0Q87TJZO,3MWOYZD5WVA4FGXKFU9TCCSCBS9ONW,Submitted,2022-05-13 19:40:24+03:00,1601,"[""watch.jpg"", ""crop.jpg""]","[""watch.jpg"", ""clock.jpg""]",67,0,fit,alarm,"[""watch.jpg"", ""pool.jpg"", ""crop.jpg"", ""clock.jpg"", ""cook.jpg"", ""computer.jpg""]",alarm,"[""watch"", ""clock""]",2,504
35USIKEBNS2GCUPA50S1KW2D9406N7,AZLZA0Q87TJZO,3MWOYZD5WVA4FGXKFU9TCCSCBS9ONW,Submitted,2022-05-13 19:40:24+03:00,1601,"[""watch.jpg"", ""crop.jpg""]","[""watch.jpg"", ""clock.jpg""]",67,0,fit,alarm,"[""watch.jpg"", ""pool.jpg"", ""crop.jpg"", ""clock.jpg"", ""cook.jpg"", ""computer.jpg""]",alarm,"[""watch"", ""clock""]",2,505
3JPSL1DZ5TLHZW1DVD9D014Z5OONAE,A1HKYY6XI2OHO1,3MWOYZD5WVA4FGXKFU9TCCSCBS9ONW,Submitted,2022-05-13 21:53:52+03:00,1601,"[""watch.jpg"", ""crop.jpg""]","[""watch.jpg"", ""clock.jpg"", ""cook.jpg""]",67,80,model,ready,"[""watch.jpg"", ""pool.jpg"", ""crop.jpg"", ""clock.jpg"", ""cook.jpg"", ""computer.jpg""]",ready,"[""watch"", ""clock"", ""cook""]",3,506
3JPSL1DZ5TLHZW1DVD9D014Z5OONAE,A1HKYY6XI2OHO1,3MWOYZD5WVA4FGXKFU9TCCSCBS9ONW,Submitted,2022-05-13 21:53:52+03:00,1601,"[""watch.jpg"", ""crop.jpg""]","[""watch.jpg"", ""clock.jpg"", ""cook.jpg""]",67,80,model,ready,"[""watch.jpg"", ""pool.jpg"", ""crop.jpg"", ""clock.jpg"", ""cook.jpg"", ""computer.jpg""]",ready,"[""watch"", ""clock"", ""cook""]",3,507
3OXV7EAXLFC98QW0NH8MBI474PE630,A3RTW9UWYKSNWX,3MWOYZD5WVA4FGXKFU9TCCSCBS9ONW,Submitted,2022-05-13 22:24:01+03:00,1601,"[""watch.jpg"", ""clock.jpg"", ""cook.jpg""]","[""cook.jpg"", ""computer.jpg""]",50,67,future,work,"[""watch.jpg"", ""pool.jpg"", ""crop.jpg"", ""clock.jpg"", ""cook.jpg"", ""computer.jpg""]",work,"[""cook"", ""computer""]",2,508
